sau_id,year,COUNTY,TOWN,VILLAGE,P_CNT,H_CNT,M_CNT,F_CNT,members
SAU_10002030-021,2021,宜蘭縣,蘇澳鎮,南興里,1502,576,748,754,['10002030-021']
SAU_10002030-021,2022,宜蘭縣,蘇澳鎮,南興里,1434,565,714,720,['10002030-021']
SAU_10002030-022,2021,宜蘭縣,蘇澳鎮,南寧里,1084,406,542,542,['10002030-022']
SAU_10002030-022,2022,宜蘭縣,蘇澳鎮,南寧里,1047,403,529,518,['10002030-022']
SAU_10002030-023,2021,宜蘭縣,蘇澳鎮,南建里,1248,454,652,596,['10002030-023']
SAU_10002030-023,2022,宜蘭縣,蘇澳鎮,南建里,1202,449,629,573,['10002030-023']
SAU_10002030-024,2021,宜蘭縣,蘇澳鎮,東澳里,348,136,172,176,['10002030-024']
SAU_10002030-024,2022,宜蘭縣,蘇澳鎮,東澳里,339,141,167,172,['10002030-024']
SAU_10002030-025,2021,宜蘭縣,蘇澳鎮,南強里,778,354,421,357,['10002030-025']
SAU_10002030-025,2022,宜蘭縣,蘇澳鎮,南強里,786,355,423,363,['10002030-025']
SAU_10002030-026,2021,宜蘭縣,蘇澳鎮,朝陽里,595,289,331,264,['10002030-026']
SAU_10002030-026,2022,宜蘭縣,蘇澳鎮,朝陽里,592,285,328,264,['10002030-026']
SAU_10002030-027,2021,宜蘭縣,蘇澳鎮,聖愛里,3073,1136,1502,1571,['10002030-027']
SAU_10002030-027,2022,宜蘭縣,蘇澳鎮,聖愛里,2966,1134,1444,1522,['10002030-027']
SAU_10002040-001,2021,宜蘭縣,頭城鎮,石城里,322,138,178,144,['10002040-001']
SAU_10002040-001,2022,宜蘭縣,頭城鎮,石城里,316,135,173,143,['10002040-001']
SAU_10002040-002,2021,宜蘭縣,頭城鎮,大里里,751,272,382,369,['10002040-002']
SAU_10002040-002,2022,宜蘭縣,頭城鎮,大里里,755,270,388,367,['10002040-002']
SAU_10002040-003,2021,宜蘭縣,頭城鎮,大溪里,985,367,488,497,['10002040-003']
SAU_10002040-003,2022,宜蘭縣,頭城鎮,大溪里,973,362,475,498,['10002040-003']
SAU_10002040-004,2021,宜蘭縣,頭城鎮,合興里,380,154,209,171,['10002040-004']
SAU_10002040-004,2022,宜蘭縣,頭城鎮,合興里,377,160,206,171,['10002040-004']
SAU_10002040-005,2021,宜蘭縣,頭城鎮,更新里,1484,515,742,742,['10002040-005']
SAU_10002040-005,2022,宜蘭縣,頭城鎮,更新里,1458,519,726,732,['10002040-005']
SAU_10002040-006,2021,宜蘭縣,頭城鎮,外澳里,970,351,533,437,['10002040-006']
SAU_10002040-006,2022,宜蘭縣,頭城鎮,外澳里,965,353,527,438,['10002040-006']
SAU_10002040-007,2021,宜蘭縣,頭城鎮,港口里,773,332,398,375,['10002040-007']
SAU_10002040-007,2022,宜蘭縣,頭城鎮,港口里,779,342,397,382,['10002040-007']
SAU_10002040-008,2021,宜蘭縣,頭城鎮,武營里,1853,671,915,938,['10002040-008']
SAU_10002040-008,2022,宜蘭縣,頭城鎮,武營里,1864,686,922,942,['10002040-008']
SAU_10002040-009,2021,宜蘭縣,頭城鎮,大坑里,1522,529,739,783,['10002040-009']
SAU_10002040-009,2022,宜蘭縣,頭城鎮,大坑里,1501,548,734,767,['10002040-009']
SAU_10002040-010,2021,宜蘭縣,頭城鎮,城東里,780,323,385,395,['10002040-010']
SAU_10002040-010,2022,宜蘭縣,頭城鎮,城東里,790,329,391,399,['10002040-010']
SAU_10002040-011,2021,宜蘭縣,頭城鎮,城北里,572,209,294,278,['10002040-011']
SAU_10002040-011,2022,宜蘭縣,頭城鎮,城北里,561,210,287,274,['10002040-011']
SAU_10002040-012,2021,宜蘭縣,頭城鎮,城西里,573,218,292,281,['10002040-012']
SAU_10002040-012,2022,宜蘭縣,頭城鎮,城西里,558,218,275,283,['10002040-012']
SAU_10002040-013,2021,宜蘭縣,頭城鎮,城南里,732,277,356,376,['10002040-013']
SAU_10002040-013,2022,宜蘭縣,頭城鎮,城南里,722,276,355,367,['10002040-013']
SAU_10002040-014,2021,宜蘭縣,頭城鎮,竹安里,2371,811,1223,1148,['10002040-014']
SAU_10002040-014,2022,宜蘭縣,頭城鎮,竹安里,2343,811,1210,1133,['10002040-014']
SAU_10002040-015,2021,宜蘭縣,頭城鎮,新建里,2384,899,1264,1120,['10002040-015']
SAU_10002040-015,2022,宜蘭縣,頭城鎮,新建里,2378,911,1251,1127,['10002040-015']
SAU_10002040-016,2021,宜蘭縣,頭城鎮,拔雅里,2541,984,1285,1256,['10002040-016']
SAU_10002040-016,2022,宜蘭縣,頭城鎮,拔雅里,2581,1025,1300,1281,['10002040-016']
SAU_10002040-017,2021,宜蘭縣,頭城鎮,福成里,1066,383,583,483,['10002040-017']
SAU_10002040-017,2022,宜蘭縣,頭城鎮,福成里,1075,383,581,494,['10002040-017']
SAU_10002040-018,2021,宜蘭縣,頭城鎮,金面里,1954,730,1036,918,['10002040-018']
SAU_10002040-018,2022,宜蘭縣,頭城鎮,金面里,1978,745,1038,940,['10002040-018']
SAU_10002040-019,2021,宜蘭縣,頭城鎮,金盈里,780,281,423,357,['10002040-019']
SAU_10002040-019,2022,宜蘭縣,頭城鎮,金盈里,795,292,434,361,['10002040-019']
SAU_10002040-020,2021,宜蘭縣,頭城鎮,頂埔里,1496,554,768,728,['10002040-020']
SAU_10002040-020,2022,宜蘭縣,頭城鎮,頂埔里,1478,555,751,727,['10002040-020']
SAU_10002040-021,2021,宜蘭縣,頭城鎮,下埔里,1031,397,563,468,['10002040-021']
SAU_10002040-021,2022,宜蘭縣,頭城鎮,下埔里,1019,399,560,459,['10002040-021']
SAU_10002040-022,2021,宜蘭縣,頭城鎮,中崙里,1159,379,609,550,['10002040-022']
SAU_10002040-022,2022,宜蘭縣,頭城鎮,中崙里,1154,383,610,544,['10002040-022']
SAU_10002040-023,2021,宜蘭縣,頭城鎮,二城里,1243,474,648,595,['10002040-023']
SAU_10002040-023,2022,宜蘭縣,頭城鎮,二城里,1235,472,655,580,['10002040-023']
SAU_10002040-024,2021,宜蘭縣,頭城鎮,龜山里,822,244,384,438,['10002040-024']
SAU_10002040-024,2022,宜蘭縣,頭城鎮,龜山里,798,246,376,422,['10002040-024']
SAU_10002050-001,2021,宜蘭縣,礁溪鄉,白雲村,1812,698,969,843,['10002050-001']
SAU_10002050-001,2022,宜蘭縣,礁溪鄉,白雲村,1785,701,948,837,['10002050-001']
SAU_10002050-002,2021,宜蘭縣,礁溪鄉,玉石村,2214,1060,1151,1063,['10002050-002']
SAU_10002050-002,2022,宜蘭縣,礁溪鄉,玉石村,2202,1078,1132,1070,['10002050-002']
SAU_10002050-003,2021,宜蘭縣,礁溪鄉,德陽村,4563,2243,2234,2329,['10002050-003']
SAU_10002050-003,2022,宜蘭縣,礁溪鄉,德陽村,4526,2286,2213,2313,['10002050-003']
SAU_10002050-004,2021,宜蘭縣,礁溪鄉,大忠村,2949,1407,1418,1531,['10002050-004']
SAU_10002050-004,2022,宜蘭縣,礁溪鄉,大忠村,2902,1423,1389,1513,['10002050-004']
SAU_10002050-005,2021,宜蘭縣,礁溪鄉,大義村,705,258,377,328,['10002050-005']
SAU_10002050-005,2022,宜蘭縣,礁溪鄉,大義村,686,257,366,320,['10002050-005']
SAU_10002050-006,2021,宜蘭縣,礁溪鄉,六結村,1567,602,810,757,['10002050-006']
SAU_10002050-006,2022,宜蘭縣,礁溪鄉,六結村,1495,595,774,721,['10002050-006']
SAU_10002050-007,2021,宜蘭縣,礁溪鄉,二龍村,1303,533,706,597,['10002050-007']
SAU_10002050-007,2022,宜蘭縣,礁溪鄉,二龍村,1306,537,709,597,['10002050-007']
SAU_10002050-008,2021,宜蘭縣,礁溪鄉,時潮村,1627,656,868,759,['10002050-008']
SAU_10002050-008,2022,宜蘭縣,礁溪鄉,時潮村,1603,657,855,748,['10002050-008']
SAU_10002050-009,2021,宜蘭縣,礁溪鄉,玉田村,2362,977,1252,1110,['10002050-009']
SAU_10002050-009,2022,宜蘭縣,礁溪鄉,玉田村,2320,971,1231,1089,['10002050-009']
SAU_10002050-010,2021,宜蘭縣,礁溪鄉,三民村,2754,991,1454,1300,['10002050-010']
SAU_10002050-010,2022,宜蘭縣,礁溪鄉,三民村,2727,995,1444,1283,['10002050-010']
SAU_10002050-011,2021,宜蘭縣,礁溪鄉,林美村,1279,476,692,587,['10002050-011']
SAU_10002050-011,2022,宜蘭縣,礁溪鄉,林美村,1244,470,676,568,['10002050-011']
SAU_10002050-012,2021,宜蘭縣,礁溪鄉,白鵝村,933,383,512,421,['10002050-012']
SAU_10002050-012,2022,宜蘭縣,礁溪鄉,白鵝村,917,372,502,415,['10002050-012']
SAU_10002050-013,2021,宜蘭縣,礁溪鄉,玉光村,1222,484,656,566,['10002050-013']
SAU_10002050-013,2022,宜蘭縣,礁溪鄉,玉光村,1214,494,652,562,['10002050-013']
SAU_10002050-014,2021,宜蘭縣,礁溪鄉,光武村,1547,633,818,729,['10002050-014']
SAU_10002050-014,2022,宜蘭縣,礁溪鄉,光武村,1561,646,821,740,['10002050-014']
SAU_10002050-015,2021,宜蘭縣,礁溪鄉,吳沙村,2906,1118,1489,1417,['10002050-015']
SAU_10002050-015,2022,宜蘭縣,礁溪鄉,吳沙村,2950,1145,1516,1434,['10002050-015']
SAU_10002050-016,2021,宜蘭縣,礁溪鄉,龍潭村,3805,1413,1928,1877,['10002050-016']
SAU_10002050-016,2022,宜蘭縣,礁溪鄉,龍潭村,3864,1471,1957,1907,['10002050-016']
SAU_10002050-017,2021,宜蘭縣,礁溪鄉,匏崙村,1032,405,560,472,['10002050-017']
SAU_10002050-017,2022,宜蘭縣,礁溪鄉,匏崙村,1035,409,560,475,['10002050-017']
SAU_10002050-018,2021,宜蘭縣,礁溪鄉,二結村,477,198,263,214,['10002050-018']
SAU_10002050-018,2022,宜蘭縣,礁溪鄉,二結村,463,195,257,206,['10002050-018']
SAU_10002060-001,2021,宜蘭縣,壯圍鄉,吉祥村,3084,1181,1560,1524,['10002060-001']
SAU_10002060-001,2022,宜蘭縣,壯圍鄉,吉祥村,3137,1223,1580,1557,['10002060-001']
SAU_10002060-002,2021,宜蘭縣,壯圍鄉,美福村,2143,830,1133,1010,['10002060-002']
SAU_10002060-002,2022,宜蘭縣,壯圍鄉,美福村,2169,858,1158,1011,['10002060-002']
SAU_10002060-003,2021,宜蘭縣,壯圍鄉,新南村,1047,412,573,474,['10002060-003']
SAU_10002060-003,2022,宜蘭縣,壯圍鄉,新南村,1023,407,563,460,['10002060-003']
SAU_10002060-004,2021,宜蘭縣,壯圍鄉,東港村,1072,393,563,509,['10002060-004']
SAU_10002060-004,2022,宜蘭縣,壯圍鄉,東港村,1047,394,553,494,['10002060-004']
SAU_10002060-005,2021,宜蘭縣,壯圍鄉,復興村,1777,636,949,828,['10002060-005']
SAU_10002060-005,2022,宜蘭縣,壯圍鄉,復興村,1757,633,932,825,['10002060-005']
SAU_10002060-006,2021,宜蘭縣,壯圍鄉,過嶺村,1632,623,855,777,['10002060-006']
SAU_10002060-006,2022,宜蘭縣,壯圍鄉,過嶺村,1593,621,835,758,['10002060-006']
SAU_10002060-007,2021,宜蘭縣,壯圍鄉,永鎮村,852,319,442,410,['10002060-007']
SAU_10002060-007,2022,宜蘭縣,壯圍鄉,永鎮村,861,319,442,419,['10002060-007']
SAU_10002060-008,2021,宜蘭縣,壯圍鄉,忠孝村,2740,996,1434,1306,['10002060-008']
SAU_10002060-008,2022,宜蘭縣,壯圍鄉,忠孝村,2736,1023,1432,1304,['10002060-008']
SAU_10002060-009,2021,宜蘭縣,壯圍鄉,古亭村,1775,682,952,823,['10002060-009']
SAU_10002060-009,2022,宜蘭縣,壯圍鄉,古亭村,1803,699,959,844,['10002060-009']
SAU_10002060-010,2021,宜蘭縣,壯圍鄉,功勞村,1416,519,733,683,['10002060-010']
SAU_10002060-010,2022,宜蘭縣,壯圍鄉,功勞村,1438,533,746,692,['10002060-010']
SAU_10002060-011,2021,宜蘭縣,壯圍鄉,美城村,2500,1004,1342,1158,['10002060-011']
SAU_10002060-011,2022,宜蘭縣,壯圍鄉,美城村,2533,1043,1351,1182,['10002060-011']
SAU_10002060-012,2021,宜蘭縣,壯圍鄉,新社村,1169,464,621,548,['10002060-012']
SAU_10002060-012,2022,宜蘭縣,壯圍鄉,新社村,1177,470,624,553,['10002060-012']
SAU_10002060-013,2021,宜蘭縣,壯圍鄉,大福村,1922,723,978,944,['10002060-013']
SAU_10002060-013,2022,宜蘭縣,壯圍鄉,大福村,1878,719,953,925,['10002060-013']
SAU_10002060-014,2021,宜蘭縣,壯圍鄉,古結村,1262,496,651,611,['10002060-014']
SAU_10002060-014,2022,宜蘭縣,壯圍鄉,古結村,1265,500,643,622,['10002060-014']
SAU_10002070-001,2021,宜蘭縣,員山鄉,員山村,6671,2566,3350,3321,['10002070-001']
SAU_10002070-001,2022,宜蘭縣,員山鄉,員山村,6758,2644,3373,3385,['10002070-001']
SAU_10002070-002,2021,宜蘭縣,員山鄉,尚德村,2342,930,1245,1097,['10002070-002']
SAU_10002070-002,2022,宜蘭縣,員山鄉,尚德村,2351,944,1247,1104,['10002070-002']
SAU_10002070-003,2021,宜蘭縣,員山鄉,惠好村,1942,709,1019,923,['10002070-003']
SAU_10002070-003,2022,宜蘭縣,員山鄉,惠好村,1994,729,1054,940,['10002070-003']
SAU_10002070-004,2021,宜蘭縣,員山鄉,七賢村,1775,620,946,829,['10002070-004']
SAU_10002070-004,2022,宜蘭縣,員山鄉,七賢村,1750,631,945,805,['10002070-004']
SAU_10002070-005,2021,宜蘭縣,員山鄉,深溝村,2238,933,1178,1060,['10002070-005']
SAU_10002070-005,2022,宜蘭縣,員山鄉,深溝村,2236,945,1178,1058,['10002070-005']
SAU_10002070-006,2021,宜蘭縣,員山鄉,蓁巷村,1398,515,748,650,['10002070-006']
SAU_10002070-006,2022,宜蘭縣,員山鄉,蓁巷村,1382,516,745,637,['10002070-006']
SAU_10002070-007,2021,宜蘭縣,員山鄉,內城村,1669,680,845,824,['10002070-007']
SAU_10002070-007,2022,宜蘭縣,員山鄉,內城村,1686,685,854,832,['10002070-007']
SAU_10002070-008,2021,宜蘭縣,員山鄉,中華村,647,286,381,266,['10002070-008']
SAU_10002070-008,2022,宜蘭縣,員山鄉,中華村,625,284,366,259,['10002070-008']
SAU_10002070-009,2021,宜蘭縣,員山鄉,永和村,2044,732,1059,985,['10002070-009']
SAU_10002070-009,2022,宜蘭縣,員山鄉,永和村,2010,734,1035,975,['10002070-009']
SAU_10002070-010,2021,宜蘭縣,員山鄉,頭分村,1478,522,794,684,['10002070-010']
SAU_10002070-010,2022,宜蘭縣,員山鄉,頭分村,1423,510,762,661,['10002070-010']
SAU_10002070-011,2021,宜蘭縣,員山鄉,枕山村,2537,918,1372,1165,['10002070-011']
SAU_10002070-011,2022,宜蘭縣,員山鄉,枕山村,2500,917,1348,1152,['10002070-011']
SAU_10002070-012,2021,宜蘭縣,員山鄉,同樂村,2697,946,1465,1232,['10002070-012']
SAU_10002070-012,2022,宜蘭縣,員山鄉,同樂村,2691,966,1453,1238,['10002070-012']
SAU_10002070-013,2021,宜蘭縣,員山鄉,湖東村,995,373,501,494,['10002070-013']
SAU_10002070-013,2022,宜蘭縣,員山鄉,湖東村,960,370,487,473,['10002070-013']
SAU_10002070-014,2021,宜蘭縣,員山鄉,逸仙村,1036,405,575,461,['10002070-014']
SAU_10002070-014,2022,宜蘭縣,員山鄉,逸仙村,1013,403,561,452,['10002070-014']
SAU_10002070-015,2021,宜蘭縣,員山鄉,湖北村,1092,411,586,506,['10002070-015']
SAU_10002070-015,2022,宜蘭縣,員山鄉,湖北村,1085,414,584,501,['10002070-015']
SAU_10002070-016,2021,宜蘭縣,員山鄉,湖西村,1495,596,831,664,['10002070-016']
SAU_10002070-016,2022,宜蘭縣,員山鄉,湖西村,1454,593,810,644,['10002070-016']
SAU_10002080-001,2021,宜蘭縣,冬山鄉,武淵村,1406,584,727,679,['10002080-001']
SAU_10002080-001,2022,宜蘭縣,冬山鄉,武淵村,1452,609,751,701,['10002080-001']
SAU_10002080-002,2021,宜蘭縣,冬山鄉,珍珠村,1876,679,944,932,['10002080-002']
SAU_10002080-002,2022,宜蘭縣,冬山鄉,珍珠村,1853,682,934,919,['10002080-002']
SAU_10002080-003,2021,宜蘭縣,冬山鄉,補城村,1322,480,673,649,['10002080-003']
SAU_10002080-003,2022,宜蘭縣,冬山鄉,補城村,1337,501,681,656,['10002080-003']
SAU_10002080-004,2021,宜蘭縣,冬山鄉,三奇村,1023,349,521,502,['10002080-004']
SAU_10002080-004,2022,宜蘭縣,冬山鄉,三奇村,998,353,507,491,['10002080-004']
SAU_10002080-005,2021,宜蘭縣,冬山鄉,大興村,965,364,530,435,['10002080-005']
SAU_10002080-005,2022,宜蘭縣,冬山鄉,大興村,972,376,527,445,['10002080-005']
SAU_10002080-006,2021,宜蘭縣,冬山鄉,東城村,1670,572,839,831,['10002080-006']
SAU_10002080-006,2022,宜蘭縣,冬山鄉,東城村,1641,568,825,816,['10002080-006']
SAU_10002080-007,2021,宜蘭縣,冬山鄉,香和村,3894,1306,1894,2000,['10002080-007']
SAU_10002080-007,2022,宜蘭縣,冬山鄉,香和村,3864,1321,1886,1978,['10002080-007']
SAU_10002080-008,2021,宜蘭縣,冬山鄉,南興村,3718,1344,1888,1830,['10002080-008']
SAU_10002080-008,2022,宜蘭縣,冬山鄉,南興村,3765,1397,1895,1870,['10002080-008']
SAU_10002080-009,2021,宜蘭縣,冬山鄉,冬山村,783,325,402,381,['10002080-009']
SAU_10002080-009,2022,宜蘭縣,冬山鄉,冬山村,776,320,393,383,['10002080-009']
SAU_10002080-010,2021,宜蘭縣,冬山鄉,安平村,829,278,414,415,['10002080-010']
SAU_10002080-010,2022,宜蘭縣,冬山鄉,安平村,823,275,410,413,['10002080-010']
SAU_10002080-011,2021,宜蘭縣,冬山鄉,太和村,1705,625,893,812,['10002080-011']
SAU_10002080-011,2022,宜蘭縣,冬山鄉,太和村,1744,634,902,842,['10002080-011']
SAU_10002080-012,2021,宜蘭縣,冬山鄉,八寶村,960,350,505,455,['10002080-012']
SAU_10002080-012,2022,宜蘭縣,冬山鄉,八寶村,941,351,498,443,['10002080-012']
SAU_10002080-013,2021,宜蘭縣,冬山鄉,丸山村,1713,603,901,812,['10002080-013']
SAU_10002080-013,2022,宜蘭縣,冬山鄉,丸山村,1658,605,869,789,['10002080-013']
SAU_10002080-014,2021,宜蘭縣,冬山鄉,中山村,503,204,268,235,['10002080-014']
SAU_10002080-014,2022,宜蘭縣,冬山鄉,中山村,492,206,262,230,['10002080-014']
SAU_10002080-015,2021,宜蘭縣,冬山鄉,順安村,5602,2179,2854,2748,['10002080-015']
SAU_10002080-015,2022,宜蘭縣,冬山鄉,順安村,5544,2191,2794,2750,['10002080-015']
SAU_10002080-016,2021,宜蘭縣,冬山鄉,永美村,3541,1432,1768,1773,['10002080-016']
SAU_10002080-016,2022,宜蘭縣,冬山鄉,永美村,3585,1476,1769,1816,['10002080-016']
SAU_10002080-017,2021,宜蘭縣,冬山鄉,群英村,5194,2104,2599,2595,['10002080-017']
SAU_10002080-017,2022,宜蘭縣,冬山鄉,群英村,5150,2124,2570,2580,['10002080-017']
SAU_10002080-018,2021,宜蘭縣,冬山鄉,清溝村,4617,1703,2255,2362,['10002080-018']
SAU_10002080-018,2022,宜蘭縣,冬山鄉,清溝村,4613,1732,2237,2376,['10002080-018']
SAU_10002080-019,2021,宜蘭縣,冬山鄉,鹿埔村,2950,1121,1569,1381,['10002080-019']
SAU_10002080-019,2022,宜蘭縣,冬山鄉,鹿埔村,2920,1110,1556,1364,['10002080-019']
SAU_10002080-020,2021,宜蘭縣,冬山鄉,得安村,1176,497,633,543,['10002080-020']
SAU_10002080-020,2022,宜蘭縣,冬山鄉,得安村,1157,501,617,540,['10002080-020']
SAU_10002080-021,2021,宜蘭縣,冬山鄉,廣興村,2744,1106,1384,1360,['10002080-021']
SAU_10002080-021,2022,宜蘭縣,冬山鄉,廣興村,2735,1124,1368,1367,['10002080-021']
SAU_10002080-022,2021,宜蘭縣,冬山鄉,廣安村,1900,721,956,944,['10002080-022']
SAU_10002080-022,2022,宜蘭縣,冬山鄉,廣安村,1869,740,943,926,['10002080-022']
SAU_10002080-023,2021,宜蘭縣,冬山鄉,柯林村,1985,814,1007,978,['10002080-023']
SAU_10002080-023,2022,宜蘭縣,冬山鄉,柯林村,2038,840,1038,1000,['10002080-023']
SAU_10002080-024,2021,宜蘭縣,冬山鄉,大進村,852,336,485,367,['10002080-024']
SAU_10002080-024,2022,宜蘭縣,冬山鄉,大進村,834,337,464,370,['10002080-024']
SAU_10002090-001,2021,宜蘭縣,五結鄉,三興村,2339,903,1218,1121,['10002090-001']
SAU_10002090-001,2022,宜蘭縣,五結鄉,三興村,2412,946,1245,1167,['10002090-001']
SAU_10002090-002,2021,宜蘭縣,五結鄉,二結村,2149,875,1072,1077,['10002090-002']
SAU_10002090-002,2022,宜蘭縣,五結鄉,二結村,2148,881,1070,1078,['10002090-002']
SAU_10002090-003,2021,宜蘭縣,五結鄉,鎮安村,2998,1118,1546,1452,['10002090-003']
SAU_10002090-003,2022,宜蘭縣,五結鄉,鎮安村,3042,1149,1548,1494,['10002090-003']
SAU_10002090-004,2021,宜蘭縣,五結鄉,上四村,1670,743,858,812,['10002090-004']
SAU_10002090-004,2022,宜蘭縣,五結鄉,上四村,1737,786,881,856,['10002090-004']
SAU_10002090-005,2021,宜蘭縣,五結鄉,中興村,1527,650,754,773,['10002090-005']
SAU_10002090-005,2022,宜蘭縣,五結鄉,中興村,1549,660,756,793,['10002090-005']
SAU_10002090-006,2021,宜蘭縣,五結鄉,四結村,2850,1270,1424,1426,['10002090-006']
SAU_10002090-006,2022,宜蘭縣,五結鄉,四結村,2893,1291,1452,1441,['10002090-006']
SAU_10002090-007,2021,宜蘭縣,五結鄉,福興村,2016,807,1053,963,['10002090-007']
SAU_10002090-007,2022,宜蘭縣,五結鄉,福興村,2029,809,1039,990,['10002090-007']
SAU_10002090-008,2021,宜蘭縣,五結鄉,五結村,4301,1656,2205,2096,['10002090-008']
SAU_10002090-008,2022,宜蘭縣,五結鄉,五結村,4280,1677,2193,2087,['10002090-008']
SAU_10002090-009,2021,宜蘭縣,五結鄉,大吉村,4418,1645,2240,2178,['10002090-009']
SAU_10002090-009,2022,宜蘭縣,五結鄉,大吉村,4375,1633,2210,2165,['10002090-009']
SAU_10002090-010,2021,宜蘭縣,五結鄉,協和村,3801,1503,1899,1902,['10002090-010']
SAU_10002090-010,2022,宜蘭縣,五結鄉,協和村,3757,1512,1874,1883,['10002090-010']
SAU_10002090-011,2021,宜蘭縣,五結鄉,孝威村,1844,751,978,866,['10002090-011']
SAU_10002090-011,2022,宜蘭縣,五結鄉,孝威村,1835,759,970,865,['10002090-011']
SAU_10002090-012,2021,宜蘭縣,五結鄉,錦眾村,1577,605,834,743,['10002090-012']
SAU_10002090-012,2022,宜蘭縣,五結鄉,錦眾村,1573,610,832,741,['10002090-012']
SAU_10002090-013,2021,宜蘭縣,五結鄉,利澤村,2180,835,1106,1074,['10002090-013']
SAU_10002090-013,2022,宜蘭縣,五結鄉,利澤村,2150,843,1093,1057,['10002090-013']
SAU_10002090-014,2021,宜蘭縣,五結鄉,成興村,3770,1477,1915,1855,['10002090-014']
SAU_10002090-014,2022,宜蘭縣,五結鄉,成興村,3820,1547,1919,1901,['10002090-014']
SAU_10002090-015,2021,宜蘭縣,五結鄉,季新村,3099,1147,1640,1459,['10002090-015']
SAU_10002090-015,2022,宜蘭縣,五結鄉,季新村,3062,1153,1604,1458,['10002090-015']
SAU_10002100-001,2021,宜蘭縣,三星鄉,員山村,201,105,112,89,['10002100-001']
SAU_10002100-001,2022,宜蘭縣,三星鄉,員山村,214,109,111,103,['10002100-001']
SAU_10002100-002,2021,宜蘭縣,三星鄉,天山村,527,225,284,243,['10002100-002']
SAU_10002100-002,2022,宜蘭縣,三星鄉,天山村,498,214,270,228,['10002100-002']
